PageRank,isImportant
0.001465308,0
0.004230238,0
0.001608672,0
0.000547157,0
0.002131562,0
0.000588948,0
0.002636509,0
0.000820516,0
0.002026252,0
0.000742597,0
0.001185334,0
0.000459028,0
0.002072312,0
0.000818297,0
0.000908436,0
0.000832348,0
0.000818297,0
0.000928739,0
0.00865187,0
0.002244169,0
0.000890258,0
0.001905541,0
0.001522985,0
0.000947815,0
0.002529893,0
0.001675172,0
0.000846589,0
0.000976249,0
0.000988976,0
0.001377032,0
0.001343697,0
0.00151571,0
0.000697484,0
0.000850151,0
0.002895387,0
0.001725384,0
0.000384212,0
0.000786763,0
0.000949883,0
0.001060588,0
0.001000786,0
0.000751632,0
0.000898086,0
0.000459246,0
0.003424038,0
0.001471974,0
0.000949003,0
0.000500348,0
0.0009409,0
0.002380933,0
0.000487546,0
0.000661789,0
0.000845681,0
0.000503951,0
0.000508452,0
0.0010189,0
0.000608797,0
0.000521461,0
0.001191733,0
0.001592917,0
0.001076645,0
0.001079972,0
0.000752051,0
0.000727625,0
0.006552059,0
0.000903422,0
0.000726742,0
0.001854178,0
0.005222665,0
0.000576939,0
0.001012014,0
0.002530731,0
0.002559972,0
0.000636239,0
0.0004513,0
0.000857103,0
0.000601614,0
0.000578485,0
0.001229922,0
0.000327344,0
0.000527674,0
0.000877351,0
0.001171696,0
0.005351226,0
0.000758838,0
0.011249014,0
0.003889931,0
0.002105083,0
0.005948349,0
0.001033434,0
0.002897873,0
0.001385748,0
0.005029729,0
0.000417415,0
0.011039865,0
0.001434094,0
0.003897126,0
0.00032803,0
0.003351995,0
0.002408712,0
0.003747419,0
0.000308462,0
0.000410163,0
0.001318217,0
0.001628086,0
0.000355314,0
0.001589742,0
0.00875302,0
0.000910986,0
0.002386676,0
0.000304386,0
0.00457458,0
0.000402106,0
0.005214996,0
0.001501265,0
0.000826382,0
0.000285036,0
0.000490605,0
0.013335696,0
0.00074014,0
0.001605902,0
0.002307423,0
0.000768751,0
0.000479583,0
0.002241231,0
0.006881195,0
0.000797824,0
0.00146285,0
0.000410809,0
0.000552816,0
0.001276336,0
0.000792807,0
0.00059993,0
0.001792133,0
0.000665657,0
0.000623656,0
0.000487622,0
0.00221192,0
0.000826607,0
0.000591774,0
0.039363119,0
0.001316763,0
0.003197388,0
0.000649566,0
0.001444599,0
0.01985526,1
0.001433642,0
0.000874298,0
0.001007982,0
0.003014989,0
0.002410586,0
0.00173886,0
0.000371387,0
0.00089376,0
0.002453901,0
0.000377154,0
0.000742257,0
0.002733105,0
0.000285036,0
0.000663404,0
0.000396215,0
0.000834119,0
0.000376334,0
0.000593651,0
0.000437678,0
0.000395277,0
0.001177194,0
0.000285036,0
0.001625422,0
0.005141866,1
0.000555294,0
0.001335716,0
0.004469687,0
0.011654584,1
0.002109477,0
0.001230448,0
0.001054669,0
0.000389037,0
0.001233204,0
0.001350429,0
0.000766597,0
0.000285036,0
0.000393929,0
0.00050978,0
0.000713488,0
0.000285036,0
0.000824251,0
0.00202286,0
0.001697419,0
0.000917092,0
0.0007821,0
0.000546374,0
0.001024399,0
0.001137061,0
0.001423113,0
0.000373633,0
0.000778343,0
0.001540856,0
0.002560242,0
0.003006646,0
0.000410624,0
0.000602223,0
0.001668802,0
0.00034015,0
0.000809292,0
0.000557832,0
0.001387251,0
0.000530633,0
0.001900238,0
0.001900238,0
0.001711673,0
0.000816144,0
0.000437956,0
0.000466267,0
0.000663351,0
0.000776413,0
0.000907824,0
0.000657304,0
0.002626841,0
0.000662447,0
0.00194657,0
0.001085045,0
0.002196762,0
0.002948958,0
0.000285036,0
0.001187735,0
0.001079863,0
0.000755439,0
0.000305909,0
0.001139409,0
0.00182338,0
0.000667768,0
0.000384215,0
0.002163362,0
0.002567356,0
0.000925768,0
0.000475569,0
0.000552441,0
0.001060427,0
0.002838341,0
0.00071922,0
0.000494475,0
0.000656031,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.000494283,0
0.002639564,0
0.000597057,0
0.000334952,0
0.003950495,0
0.000494283,0
0.004492472,0
0.00138521,0
0.000692132,0
0.000767492,0
0.000613942,0
0.000490113,0
0.001190735,0
0.001034327,0
0.00080248,0
0.000857547,0
0.000427964,0
0.011375722,0
0.000979525,0
0.000461527,0
0.000947796,0
0.000737453,0
0.001157617,0
0.001930646,0
0.000578627,0
0.000934304,0
0.000940042,0
0.000663503,0
0.000593869,0
0.000854188,0
0.001205765,0
0.001082574,0
0.000642539,0
0.001118927,0
0.000427206,0
0.002801059,0
0.000481575,0
0.000667454,0
0.001462751,0
0.000878364,0
0.001539936,0
0.001140236,0
0.001234852,0
0.000821817,0
0.001271222,0
0.000847937,0
0.000966724,0
0.000367716,0
0.001222149,0
0.000636162,0
0.000564383,0
0.000469767,0
0.000517499,0
0.00985944,0
0.00609549,0
0.000604094,0
0.005388976,0
0.000497158,0
0.001349668,0
0.00161437,0
0.072442686,1
0.001086301,0
0.001273033,0
0.00222534,0
0.00099022,0
0.001341944,0
0.000523393,0
0.001109843,0
0.000452866,0
0.003463238,0
0.001506278,0
0.000567573,0
0.000784614,0
0.000712384,0
0.000920798,0
0.00072735,0
0.000507669,0
0.000511587,0
0.000555377,0
0.000324421,0
0.000484341,0
0.000578971,0
0.000578713,0
0.000769734,0
0.009178285,0
0.003949713,0
0.000673499,0
0.000466419,0
0.00209061,0
0.000706067,0
0.000727156,0
0.000556209,0
0.000631778,0
0.000514462,0
0.001379893,0
0.001560503,0
0.000777431,0
0.000956183,0
0.000586382,0
0.000801938,0
0.000830934,0
0.000548284,0
0.000747513,0
0.001053109,0
0.002927052,0
0.002803718,0
0.001312815,0
0.000881115,0
0.001822571,0
0.000285036,0
0.000669282,0
0.000382596,0
0.001275817,0
0.00224819,0
0.000480157,0
0.000718286,0
0.001709473,0
0.001194664,0
0.000943239,0
0.00173503,0
0.0007615,0
0.002686306,0
0.000423501,0
0.000285036,0
0.000760944,0
0.001039179,0
0.000812128,0
0.001140171,0
0.001593907,0
0.001705707,0
0.002186653,0
0.000332348,0
0.003140163,0
0.001900238,0
0.001533557,0
0.001715589,0
0.000285036,0
0.001800642,0
0.008889708,0
0.00108658,0
0.000285036,0
0.000834373,0
0.001110896,0
0.000552957,0
0.000401437,0
0.001709709,0
0.000527471,0
0.001883122,0
0.000624813,0
0.000747191,0
0.001825721,0
0.000812959,0
0.000688739,0
0.001078222,0
0.00036433,0
0.000746298,0
0.00364206,0
0.000475458,0
0.000596528,0
0.00057689,0
0.00042784,0
0.000990412,0
0.00062392,0
0.00087256,0
0.000503576,0
0.000513083,0
0.000481724,0
0.001073164,0
0.002372422,0
0.000617968,0
0.002289,0
0.000345366,0
0.000642709,0
0.007512446,0
0.002025616,0
0.004096146,0
0.000809695,0
0.001801074,0
0.000566322,0
0.001603154,0
0.000641211,0
0.001755326,0
0.001900238,0
0.00240689,0
0.001566148,0
0.001429924,0
0.000348319,0
0.001357452,0
0.001843478,0
0.001878381,0
0.005493897,0
0.002541402,0
0.000507729,0
0.001366975,0
0.001935732,0
0.005081438,0
0.002421253,0
0.003891759,0
0.000824905,0
0.002062614,0
0.003275134,0
0.000319359,0
0.003322225,0
0.000778841,0
0.007439527,0
0.002527398,0
0.000954541,0
0.001257825,0
0.003926342,0
0.000757211,0
0.004571459,0
0.000361227,0
0.001105567,0
0.000474336,0
0.003257669,1
0.000837685,0
0.000418069,0
0.001112418,0
0.000674429,0
0.000995337,0
0.000741797,0
0.000285036,0
0.001356209,0
0.000442355,0
0.002854759,0
0.001787912,0
0.00113064,0
0.000319359,0
0.00278335,0
0.00048955,0
0.000410891,0
0.031112145,0
0.000285036,0
0.000641095,0
0.000404187,0
0.00086753,0
0.003392556,0
0.004251305,0
0.001559411,0
0.000490569,0
0.002830688,0
0.024464503,1
0.000638686,0
0.000525911,0
0.000347914,0
0.000956619,0
0.000285036,0
0.000513528,0
0.001502596,0
0.002701002,0
0.023172429,1
0.001198931,0
0.00046607,0
0.000446653,0
0.000602543,0
0.000446,0
0.004170243,0
0.000669161,0
0.000428113,0
0.001309184,0
0.0049192,0
0.000575025,0
0.001191371,0
0.002603982,0
0.000285036,0
0.001673306,0
0.001512771,0
0.000346924,0
0.000610339,0
0.000567448,0
0.001289679,0
0.000285036,0
0.000586734,0
0.001123812,0
0.001119571,0
0.000437971,0
0.00079173,0
0.000850268,0
0.000510776,0
0.0006807,0
0.002125115,0
0.000746354,0
0.00106687,0
